instance_id,window_accuracy,window_kappa,cumulative_accuracy,cumulative_kappa,region_already_present
342,99.0,0.0,89.21282798833819,0.15229443590942507,1
343,99.0,0.0,89.24418604651163,0.15237080447522644,1
344,99.0,0.0,89.27536231884058,0.15244671668547946,1
345,99.0,0.0,89.30635838150289,0.15252217661856218,1
346,99.0,0.0,89.33717579250721,0.15259718830440316,1
347,99.0,0.0,89.36781609195403,0.15267175572519118,1
348,99.0,0.0,89.39828080229226,0.1527458828160875,1
349,99.0,0.0,89.42857142857143,0.1528195734659164,1
350,99.0,0.0,89.45868945868945,0.15289283151783925,1
351,99.0,0.0,89.48863636363636,0.1529656607700309,1
352,99.0,0.0,89.51841359773371,0.15303806497633113,1
353,99.0,0.0,89.54802259887006,0.1531100478468898,1
354,99.0,0.0,89.5774647887324,0.1531816130488044,1
355,99.0,0.0,89.60674157303372,0.15325276420673764,1
356,99.0,0.0,89.6358543417367,0.1533235049035318,1
357,99.0,0.0,89.66480446927375,0.15339383868081247,1
358,99.0,0.0,89.69359331476323,0.15346376903957645,1
359,99.0,0.0,89.72222222222223,0.15353329944077282,1
360,99.0,0.0,89.75069252077562,0.15360243330587436,1
361,99.0,0.0,89.77900552486187,0.15367117401743918,1
362,99.0,0.0,89.80716253443526,0.15373952491966444,1
363,99.0,0.0,89.83516483516483,0.1538074893189244,1
364,99.0,0.0,89.86301369863014,0.15387507048430543,1
365,99.0,0.0,89.89071038251366,0.15394227164813176,1
366,99.0,0.0,89.91825613079018,0.15400909600647883,1
367,99.0,0.0,89.94565217391305,0.15407554671968154,1
368,99.0,0.0,89.97289972899729,0.15414162691283048,1
369,99.0,0.0,90.0,0.15420733967626327,1
370,99.0,0.0,90.02695417789758,0.15427268806604708,1
371,99.0,0.0,90.05376344086021,0.1543376751044483,1
372,99.0,0.0,90.0804289544236,0.15440230378040692,1
373,99.0,0.0,90.10695187165776,0.15446657704998196,1
374,99.0,0.0,90.13333333333333,0.15453049783681702,1
375,99.0,0.0,90.1595744680851,0.15459406903257122,1
376,99.0,0.0,90.18567639257294,0.15465729349736348,1
377,99.0,0.0,90.21164021164022,0.15472017406019573,1
378,99.0,0.0,90.23746701846966,0.1547827135193774,1
379,99.0,0.0,90.26315789473685,0.15484491464294323,1
380,99.0,0.0,90.28871391076116,0.15490678016905474,1
381,99.0,0.0,90.31413612565446,0.1549683128064103,1
382,99.0,0.0,90.33942558746736,0.15502951523463074,1
383,99.0,0.0,90.36458333333334,0.1550903901046629,1
384,99.0,0.0,90.38961038961038,0.1551509400391437,1
385,99.0,0.0,90.41450777202073,0.1552111676327935,1
386,99.0,0.0,90.43927648578811,0.15527107545277566,1
387,99.0,0.0,90.4639175257732,0.15533066603906728,1
388,99.0,0.0,90.48843187660668,0.15538994190481706,1
389,99.0,0.0,90.51282051282051,0.15544890553669627,1
390,99.0,0.0,90.53708439897699,0.15550755939524902,1
391,99.0,0.0,90.3061224489796,0.1506927418895033,1
392,99.0,0.0,90.33078880407125,0.1507534830821729,1
393,99.0,0.0,90.35532994923858,0.1508139073223305,1
394,99.0,0.0,90.12658227848101,0.14620628498586716,1
395,99.0,0.0,90.15151515151516,0.1462686567164174,1
396,99.0,0.0,90.17632241813602,0.14633070518828897,1
397,99.0,0.0,90.20100502512562,0.14639243290805104,1
398,99.0,0.0,90.22556390977444,0.14645384235642606,1
399,97.0,0.0,90.25,0.14651493598861987,1
400,97.0,0.0,90.27431421446383,0.14657571623465146,1
401,97.0,0.0,90.29850746268657,0.1466361854996735,1
402,97.0,0.0,90.32258064516128,0.14669634616428617,1
403,97.0,0.0,90.34653465346535,0.14675620058485891,1
404,97.0,0.0,90.37037037037037,0.1468157510938252,1
405,97.0,0.0,90.39408866995073,0.146874999999999,1
406,97.0,0.0,90.41769041769042,0.14693394958886455,1
407,97.0,0.0,90.44117647058823,0.14699260212286824,1
408,97.0,0.0,90.4645476772616,0.14705095984171973,1
